,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
276683,GER.02.F,GRC,2006,66.03719,,
276684,GER.02.F,QAT,1977,23.76505,,
276819,GER.02.F,SOM,1983,0.49736,,
276959,GER.02.F,CMR,1981,7.19258,,
277088,GER.02.F,BDI,2001,1.12128,,
277100,GER.02.F,HND,1993,12.7923,,
277513,GER.02.F,AZE,2011,26.14941,,NAT_EST
277519,GER.02.F,VAT,1987,0,,
277544,GER.02.F,ETH,2011,4.57686,,
277799,GER.02.F,BEN,2001,5.52204,,
277843,GER.02.F,SUR,1994,101.61844,,
277937,GER.02.F,ECU,2017,72.17823,,
277941,GER.02.F,TUR,1986,4.3852,,
278139,GER.02.F,SRB,2014,59.34696,,NAT_EST
278276,GER.02.F,MMR,2007,4.70873,,
278286,GER.02.F,PRT,1984,24.72877,,
278289,GER.02.F,CYP,2014,77.33287,,NAT_EST
278439,GER.02.F,HND,1980,7.66295,,
278594,GER.02.F,BHR,1981,13.41528,,
278732,GER.02.F,NZL,1972,22.52356,,
278838,GER.02.F,CPV,2005,65.86385,,
278963,GER.02.F,BEN,1989,2.58491,,
279047,GER.02.F,VGB,1976,24.18773,,
279151,GER.02.F,CHE,2001,92.00645,,
279241,GER.02.F,NPL,2001,10.81479,,
279361,GER.02.F,IND,1990,2.79173,,
279447,GER.02.F,UZB,2007,26.52096,,
279495,GER.02.F,LKA,2015,91.07316,,
279520,GER.02.F,DZA,1995,1.73473,,
279762,GER.02.F,LUX,2001,79.20359,,UIS_EST
279909,GER.02.F,ALB,2001,47.69427,,
279913,GER.02.F,COK,2012,77.8135,,
279995,GER.02.F,BRA,2016,98.26587,,NAT_EST
280043,GER.02.F,VCT,1991,47.54219,,
280054,GER.02.F,SEN,2016,17.11806,,
280199,GER.02.F,VNM,2006,58.90915,,
280331,GER.02.F,LAO,2017,43.44654,,
280346,GER.02.F,QAT,2003,33.66806,,
280441,GER.02.F,GIB,1977,3.34728,,
280453,GER.02.F,BRA,2017,96.69288,,NAT_EST
280498,GER.02.F,PRT,2006,81.47484,,
280591,GER.02.F,TUR,1989,3.78676,,
280595,GER.02.F,TUR,2014,26.22231,,
280673,GER.02.F,LCA,2000,64.61909,,
280778,GER.02.F,PER,2018,103.4769,,
280951,GER.02.F,PYF,1983,83.81967,,
280973,GER.02.F,CYP,1977,11.81637,,
281060,GER.02.F,KWT,2018,64.17503,,
281255,GER.02.F,LBY,1980,3.26414,,
281344,GER.02.F,AUT,2009,97.6627,,
281374,GER.02.F,PAN,2003,50.95659,,
281889,GER.02.F,GBR,1999,76.97681,,
282196,GER.02.F,TZA,2010,33.54509,,
282303,GER.02.F,MWI,2015,84.0181,,
282374,GER.02.F,BOL,2011,54.30342,,
282453,GER.02.F,ZAF,1996,31.57899,,
282461,GER.02.F,BGR,2003,77.7744,,
282761,GER.02.F,SVN,2002,71.73265,,
282803,GER.02.F,MNG,1997,28.59236,,
282810,GER.02.F,MUS,2009,100.54556,,
282976,GER.02.F,PER,1977,13.11679,,UIS_EST
283001,GER.02.F,SYR,1985,4.97967,,
283027,GER.02.F,KWT,1979,33.23597,,
283120,GER.02.F,GTM,1992,30.33002,,
283198,GER.02.F,ARM,2005,34.65057,,
283207,GER.02.F,MNE,2006,30.95114,,
283354,GER.02.F,ASM,1987,66.29073,,
283397,GER.02.F,USA,2017,73.15097,,NAT_EST
283403,GER.02.F,BMU,2013,54.54545,,
283429,GER.02.F,SUR,2007,79.5107,,
283643,GER.02.F,TJK,2007,8.67465,,
283652,GER.02.F,CHL,2009,88.60183,,
283655,GER.02.F,LUX,1973,85.90272,,
283681,GER.02.F,CIV,1979,0.68056,,
283777,GER.02.F,BGD,1999,19.34734,,
284034,GER.02.F,IRQ,1992,6.88445,,
284211,GER.02.F,LIE,2017,105.17711,,NAT_EST
284231,GER.02.F,PRT,1995,56.95342,,
284817,GER.02.F,DNK,2013,96.16202,,
284989,GER.02.F,VGB,2017,140.50179,,
285204,GER.02.F,BOL,2017,73.96895,,
285963,GER.02.F,CHL,1988,83.4166,,
286028,GER.02.F,USA,2012,69.90212,,NAT_EST
286203,GER.02.F,GRC,1998,67.82984,,
286256,GER.02.F,MEX,1995,67.4948,,
286315,GER.02.F,GIN,2010,12.27988,,
286363,GER.02.F,SEN,2000,2.92262,,
286404,GER.02.F,KEN,2002,38.94896,,
286718,GER.02.F,TUN,2015,44.23043,,
286736,GER.02.F,COD,2014,4.32966,,
286806,GER.02.F,STP,1984,20.07606,,
287056,GER.02.F,VAT,2005,0,,
287075,GER.02.F,ARG,1988,61.94078,,
287489,GER.02.F,PAN,2010,65.02038,,
287524,GER.02.F,PAK,2012,67.21968,,
287525,GER.02.F,MSR,2006,161.90476,,
287578,GER.02.F,CHL,1972,30.90708,,
287611,GER.02.F,DJI,2018,7.69313,,
287858,GER.02.F,SLB,2015,93.85377,,
287885,GER.02.F,BRN,2007,58.84576,,
288265,GER.02.F,SWZ,2010,24.33018,,
288776,GER.02.F,AZE,1995,17.3372,,
288877,GER.02.F,QAT,1982,25.35934,,
289010,GER.02.F,VAT,2007,0,,
289347,GER.02.F,PAN,1986,51.25844,,
289632,GER.02.F,KHM,2006,11.6164,,
290166,GER.02.F,NAM,1991,13.02043,,
290269,GER.02.F,MLT,1977,72.46558,,
290297,GER.02.F,CZE,2010,100.68756,,
290392,GER.02.F,CRI,1991,32.29109,,
290422,GER.02.F,LSO,1999,21.21119,,UIS_EST
290452,GER.02.F,KAZ,2001,26.93783,,
290479,GER.02.F,AGO,2016,37.31461,,
290768,GER.02.F,HUN,2011,86.95101,,
290992,GER.02.F,BHR,2006,38.20727,,
291040,GER.02.F,CHN,1998,40.11966,,
291191,GER.02.F,COG,1990,2.68248,,
291207,GER.02.F,GBR,2015,99.13735,,
291654,GER.02.F,ARE,2012,81.15038,,NAT_EST
291671,GER.02.F,IRQ,1987,7.56376,,
291816,GER.02.F,DZA,1997,2.18936,,
292144,GER.02.F,SRB,2002,55.34009,,NAT_EST
292321,GER.02.F,CYP,1995,58.54764,,NAT_EST
292635,GER.02.F,CHE,2017,103.10643,,
293026,GER.02.F,OMN,1975,0.07615,,
293086,GER.02.F,MKD,1995,24.01739,,
293152,GER.02.F,GRC,1992,56.30347,,
293185,GER.02.F,TGO,1971,3.77976,,
293239,GER.02.F,MUS,2002,95.11966,,
293315,GER.02.F,CUB,1985,74.75494,,
293373,GER.02.F,PRT,1978,12.41103,,
293381,GER.02.F,CAN,1993,61.70182,,
293460,GER.02.F,EGY,2006,16.5301,,
293490,GER.02.F,DJI,1994,0.7363,,
293553,GER.02.F,DOM,1994,19.71734,,NAT_EST
293614,GER.02.F,JAM,1990,78.01561,,
293715,GER.02.F,MLT,2017,107.07857,,
293766,GER.02.F,POL,2001,47.50975,,
293974,GER.02.F,ERI,1997,4.85658,,
294038,GER.02.F,CHL,2011,111.61568,,
294193,GER.02.F,BDI,2018,15.66362,,
294349,GER.02.F,JAM,2005,92.88403,,
294552,GER.02.F,SAU,2007,10.93801,,NAT_EST
294677,GER.02.F,POL,1998,47.46815,,
294693,GER.02.F,PRY,1971,3.40654,,
294713,GER.02.F,QAT,1975,14.97518,,
294815,GER.02.F,ERI,2017,21.14216,,
294875,GER.02.F,GEO,2004,54.38481,,
294960,GER.02.F,CIV,1997,2.21873,,
295143,GER.02.F,AZE,1997,15.80593,,
295443,GER.02.F,SUR,1985,106.93384,,
295523,GER.02.F,BRB,2018,87.75307,,
295548,GER.02.F,ISR,2012,102.46192,,
295572,GER.02.F,IND,1992,2.82103,,
295667,GER.02.F,PER,2004,62.57608,,
295678,GER.02.F,IRQ,1993,7.70591,,
295884,GER.02.F,VEN,1989,37.55295,,
295969,GER.02.F,SYC,2007,98.49246,,
296015,GER.02.F,COG,2012,13.24468,,
296463,GER.02.F,TUN,2002,20.23144,,
296770,GER.02.F,CHL,1993,90.82262,,
296788,GER.02.F,BGR,1971,67.06877,,
296809,GER.02.F,SEN,1980,1.11019,,
297057,GER.02.F,CMR,1991,11.81047,,
297076,GER.02.F,SDN,2010,32.42014,,
297216,GER.02.F,IRQ,1989,7.81467,,
297330,GER.02.F,AUS,2014,112.04691,,
297386,GER.02.F,KGZ,2004,12.00264,,
297408,GER.02.F,FIN,2008,64.47881,,
297412,GER.02.F,KWT,1998,79.3051,,
297482,GER.02.F,CRI,2014,80.78216,,
297556,GER.02.F,DNK,2002,89.02938,,
297708,GER.02.F,KNA,1991,83.33333,,
297775,GER.02.F,SWE,2016,94.02002,,
297779,GER.02.F,PER,1995,34.14399,,
298216,GER.02.F,KAZ,1999,14.65629,,
298299,GER.02.F,HND,1970,3.70354,,
298417,GER.02.F,FJI,1990,12.94097,,
298497,GER.02.F,ZMB,2014,6.79453,,
298738,GER.02.F,MDV,2004,75.1076,,
298907,GER.02.F,MUS,2003,105.72515,,
299340,GER.02.F,STP,1999,24.22699,,
299499,GER.02.F,TTO,2007,82.91017,,NAT_EST
299550,GER.02.F,CYP,1974,13.32572,,
299583,GER.02.F,ECU,1983,27.97928,,
299825,GER.02.F,TGO,2015,17.81797,,
299856,GER.02.F,SVN,2014,91.19135,,
299869,GER.02.F,CHN,2003,37.94449,,
299895,GER.02.F,VAT,1993,0,,
299933,GER.02.F,KAZ,2015,63.96318,,
300059,GER.02.F,MAC,2007,83.07159,,
300183,GER.02.F,NER,1975,0.23911,,
300307,GER.02.F,CUB,2017,100.59909,,
300421,GER.02.F,NIC,2004,38.83855,,
300425,GER.02.F,COL,1983,9.80601,,
300430,GER.02.F,WSM,1998,57.29653,,
300469,GER.02.F,PRY,1996,18.52324,,
300883,GER.02.F,SVN,2011,90.45842,,
301077,GER.02.F,GTM,1985,24.16066,,
301190,GER.02.F,ETH,2005,2.00611,,
301220,GER.02.F,PHL,1993,23.95733,,
301313,GER.02.F,ETH,2001,1.67442,,
301343,GER.02.F,GRD,1999,76.94867,,
301540,GER.02.F,BLZ,1986,22.43478,,
301587,GER.02.F,TGO,2009,7.27802,,
301855,GER.02.F,WSM,1970,0.73405,,
301931,GER.02.F,NOR,2012,98.96312,,
302128,GER.02.F,KWT,1977,32.63705,,
302248,GER.02.F,IRN,1987,7.26035,,
302301,GER.02.F,FRA,1976,104.92808,,
302386,GER.02.F,BTN,2000,1.10266,,
303353,GER.02.F,TLS,2005,12.04522,,
303530,GER.02.F,SOM,1977,0.43685,,
303539,GER.02.F,GHA,2005,59.77917,,
303573,GER.02.F,BLR,2000,83.5704,,NAT_EST
303663,GER.02.F,KAZ,1995,37.08244,,
304149,GER.02.F,AUT,1980,61.00173,,
304195,GER.02.F,TZA,2018,41.39212,,
304212,GER.02.F,CRI,1980,19.27625,,
304352,GER.02.F,DNK,1982,95.2992,,
304481,GER.02.F,VAT,2015,0,,
304563,GER.02.F,BLZ,1990,24.22392,,
305330,GER.02.F,GBR,1984,48.68002,,
305801,GER.02.F,KGZ,2008,17.67703,,
305888,GER.02.F,GRC,1986,53.77888,,
305896,GER.02.F,CZE,1992,103.85364,,
305917,GER.02.F,CPV,2016,76.93008,,
305930,GER.02.F,VAT,1995,0,,
306484,GER.02.F,DNK,2004,92.48679,,
306504,GER.02.F,FRA,1996,112.57129,,
306510,GER.02.F,SYC,1989,102.32005,,
306679,GER.02.F,JOR,2004,29.02397,,
307055,GER.02.F,IRN,2012,35.26683,,
307302,GER.02.F,UZB,2015,24.87855,,
307409,GER.02.F,GTM,1993,30.8495,,
307417,GER.02.F,FIN,1974,29.78338,,
307468,GER.02.F,VUT,1970,5.43319,,
307485,GER.02.F,MTQ,1987,79.45854,,
307519,GER.02.F,PRT,1994,55.13263,,
307541,GER.02.F,LUX,2007,86.33986,,
307957,GER.02.F,NZL,2016,92.00486,,
307991,GER.02.F,SVN,1988,60.03696,,
308049,GER.02.F,BTN,2017,29.80175,,
308089,GER.02.F,TGO,2018,23.16055,,
308370,GER.02.F,HRV,2002,52.5634,,
308571,GER.02.F,VAT,1973,0,,
308685,GER.02.F,GTM,2004,57.26602,,
308787,GER.02.F,NER,2015,7.53264,,
309187,GER.02.F,LBN,1971,64.3763,,
309190,GER.02.F,UKR,1989,63.01272,,
309361,GER.02.F,MNG,1991,43.84391,,
309407,GER.02.F,YEM,2016,1.50502,,
309603,GER.02.F,MUS,2005,101.41481,,
309627,GER.02.F,MLI,2014,4.03106,,
309688,GER.02.F,HUN,2009,83.83973,,
309922,GER.02.F,PAK,2015,64.35912,,
310276,GER.02.F,ITA,1984,83.53081,,
310343,GER.02.F,NLD,2012,90.74353,,
310456,GER.02.F,CUB,2006,106.45712,,
310490,GER.02.F,MEX,1994,65.53534,,
310573,GER.02.F,GRD,2007,98.3908,,
310635,GER.02.F,COL,2000,40.35394,,
310641,GER.02.F,URY,1991,42.91791,,
310794,GER.02.F,BGR,2005,84.0138,,
310870,GER.02.F,BGR,1986,68.22147,,
311117,GER.02.F,JOR,2015,25.24543,,
311125,GER.02.F,IDN,2007,41.86488,,
311141,GER.02.F,LTU,2007,72.44905,,NAT_EST
311150,GER.02.F,KHM,2004,10.2137,,
311170,GER.02.F,AZE,2009,23.63473,,NAT_EST
311177,GER.02.F,KGZ,2001,10.33021,,
311195,GER.02.F,MMR,2010,7.84819,,
311582,GER.02.F,BLR,2003,92.56953,,
312115,GER.02.F,ROU,1977,48.22285,,
312140,GER.02.F,MSR,2009,89.47368,,
312312,GER.02.F,KOR,1985,32.23033,,
312387,GER.02.F,ASM,1989,81.49406,,UIS_EST
312449,GER.02.F,CIV,1993,1.37107,,
312473,GER.02.F,NIC,2007,55.65833,,
312671,GER.02.F,PAN,1972,19.15288,,
312695,GER.02.F,KGZ,1986,31.07206,,
312699,GER.02.F,CZE,1988,101.12715,,
312844,GER.02.F,SLV,2002,51.91767,,
313208,GER.02.F,GRD,1977,55.75679,,
313287,GER.02.F,NZL,1988,60.91371,,
313345,GER.02.F,ESP,1983,63.481,,
313348,GER.02.F,YEM,2004,0.7749,,
313380,GER.02.F,SWE,1998,73.83396,,
313391,GER.02.F,PHL,2002,31.98427,,
313434,GER.02.F,LBY,1984,5.50691,,
313588,GER.02.F,MYS,2014,94.14733,,
313690,GER.02.F,DMA,2015,97.69053,,
313785,GER.02.F,NRU,2001,75.06361,,
313888,GER.02.F,PRY,1973,3.16355,,
313929,GER.02.F,BRN,2003,52.34978,,
313980,GER.02.F,GIN,1997,3.10005,,
314170,GER.02.F,NIU,2001,105.88235,,
314186,GER.02.F,KGZ,2012,24.33376,,
314997,GER.02.F,ISL,2011,94.42498,,
315008,GER.02.F,ALB,2009,62.33791,,
315102,GER.02.F,FJI,1979,8.36104,,
315117,GER.02.F,DEU,2014,107.92282,,
315380,GER.02.F,KGZ,2016,30.82831,,
315401,GER.02.F,MDG,2007,8.4609,,
315432,GER.02.F,BEL,2004,115.39463,,
315463,GER.02.F,CRI,2006,74.09887,,
315495,GER.02.F,PRT,1991,50.51873,,
315546,GER.02.F,OMN,1996,3.98335,,
315693,GER.02.F,MMR,2017,9.85954,,
315765,GER.02.F,TUR,1984,0.22001,,
315837,GER.02.F,VGB,2015,144.48052,,
315844,GER.02.F,PER,2011,76.84719,,
315854,GER.02.F,KNA,1992,99.75962,,
315888,GER.02.F,TGO,2012,10.84931,,
315922,GER.02.F,NER,1990,1.3372,,
316057,GER.02.F,CHE,2015,104.17721,,
316180,GER.02.F,MAR,1981,25.4246,,
316186,GER.02.F,SLV,2001,48.15078,,
316463,GER.02.F,NGA,2001,24.69789,,
316540,GER.02.F,CAN,1972,40.49567,,
316554,GER.02.F,AUS,2016,163.33892,,
316572,GER.02.F,CIV,2015,7.08811,,
316882,GER.02.F,LIE,2014,102.12121,,NAT_EST
316887,GER.02.F,DOM,2009,37.81186,,NAT_EST
317213,GER.02.F,ETH,2006,2.38064,,
317243,GER.02.F,ETH,1999,1.45988,,
317266,GER.02.F,COG,2009,11.49279,,
317292,GER.02.F,CUB,1971,50.89207,,
317299,GER.02.F,HND,1999,16.68759,,
317300,GER.02.F,IDN,1972,5.80324,,
317313,GER.02.F,AZE,2017,35.98803,,NAT_EST
317368,GER.02.F,IRQ,2007,6.64222,,
317590,GER.02.F,VGB,2014,139.375,,
317687,GER.02.F,AFG,1986,5.19376,,
317809,GER.02.F,DJI,1991,0.72744,,
317880,GER.02.F,KOR,1993,73.57049,,
317907,GER.02.F,CYP,2016,80.44604,,NAT_EST
317988,GER.02.F,CRI,1987,26.55313,,
318018,GER.02.F,SDN,2005,22.17011,,
318039,GER.02.F,SUR,1993,89.38663,,
318109,GER.02.F,MLI,2015,4.16393,,
318257,GER.02.F,KWT,1973,31.51543,,
318282,GER.02.F,MEX,1997,70.75398,,
318304,GER.02.F,UZB,2017,26.00912,,
318315,GER.02.F,EGY,1990,5.46768,,
318363,GER.02.F,BEL,1985,111.97334,,
318450,GER.02.F,BEL,2014,117.74789,,
318455,GER.02.F,CUB,2004,106.33459,,
318681,GER.02.F,GEO,2002,50.45175,,
318819,GER.02.F,BHR,1996,33.30665,,
319031,GER.02.F,LBY,1976,3.53704,,
319138,GER.02.F,HRV,2014,61.24195,,
319151,GER.02.F,BHR,1998,35.8257,,
319169,GER.02.F,FRA,1982,103.9987,,
319296,GER.02.F,VAT,1972,0,,
319429,GER.02.F,BHR,1987,24.48109,,
319690,GER.02.F,AZE,2015,24.0609,,NAT_EST
319939,GER.02.F,NPL,2011,82.2555,,
320047,GER.02.F,DOM,2013,46.75828,,NAT_EST
320133,GER.02.F,SUR,1990,83.92894,,
320195,GER.02.F,MMR,2009,5.73251,,
320210,GER.02.F,ERI,1999,7.60648,,
320303,GER.02.F,HND,2010,40.2211,,
320318,GER.02.F,PRT,2011,89.33057,,
320432,GER.02.F,COD,2008,3.46288,,
320474,GER.02.F,TUR,1979,0.18441,,
320540,GER.02.F,BFA,1974,0.08591,,
320557,GER.02.F,SAU,2013,17.67701,,
320575,GER.02.F,MYS,2005,64.74301,,
320706,GER.02.F,BLR,2016,95.81306,,
320934,GER.02.F,SLV,2004,57.31443,,
321092,GER.02.F,PNG,1990,0.33324,,
321165,GER.02.F,ZWE,1995,37.77057,,
321260,GER.02.F,VNM,2013,79.62772,,
321325,GER.02.F,FIN,2007,63.10059,,
321333,GER.02.F,FRA,1975,99.41774,,
321349,GER.02.F,GNB,2000,3.76539,,
321950,GER.02.F,ROU,2013,88.60595,,
321978,GER.02.F,BLZ,1994,26.7418,,
322073,GER.02.F,SLV,2008,58.92029,,
322084,GER.02.F,CYP,1993,58.46206,,NAT_EST
322144,GER.02.F,CUB,1996,93.08706,,
322241,GER.02.F,SYR,1996,6.59506,,
322260,GER.02.F,NLD,2016,95.26849,,
322326,GER.02.F,CHN,1996,25.29718,,
322598,GER.02.F,SDN,2008,28.25714,,
322626,GER.02.F,GNB,1981,0.61798,,
322627,GER.02.F,BGR,1993,60.24267,,
322747,GER.02.F,VAT,1986,0,,
322755,GER.02.F,ROU,1984,55.21048,,
322763,GER.02.F,IDN,2002,24.72671,,NAT_EST
322861,GER.02.F,ETH,2003,1.74308,,
322905,GER.02.F,BGR,2017,76.29205,,
322906,GER.02.F,MLT,1993,111.15074,,
322933,GER.02.F,MAC,2002,88.07875,,
323042,GER.02.F,ITA,1980,78.92725,,
323061,GER.02.F,AUT,1974,38.31673,,
323157,GER.02.F,DNK,1990,95.6224,,
323280,GER.02.F,TJK,1994,14.86395,,
323327,GER.02.F,PAN,2012,66.04297,,
323531,GER.02.F,PHL,2008,46.54075,,
323625,GER.02.F,THA,1977,6.18769,,
323896,GER.02.F,ECU,2000,64.4539,,
324164,GER.02.F,BHR,2010,50.46518,,
324182,GER.02.F,BRN,2010,66.73315,,
324445,GER.02.F,OMN,2015,58.35308,,
324523,GER.02.F,IDN,2010,42.39365,,
324640,GER.02.F,HRV,1985,26.07158,,
324892,GER.02.F,PAN,2015,50.95558,,
324968,GER.02.F,BRN,1982,41.4919,,
324996,GER.02.F,BOL,2006,52.04538,,
325039,GER.02.F,MLT,1987,70.66667,,
325180,GER.02.F,ISR,2008,100.22794,,
325345,GER.02.F,PRY,2009,38.97066,,
325622,GER.02.F,CRI,1985,26.28585,,
325735,GER.02.F,IRN,2002,27.94021,,
325764,GER.02.F,FRA,1989,106.12751,,
325819,GER.02.F,BWA,2013,17.44511,,
325836,GER.02.F,SVK,2012,90.13758,,
325898,GER.02.F,ARG,2001,60.06647,,
326264,GER.02.F,SEN,1997,2.24928,,
326323,GER.02.F,MDV,2001,64.76181,,
326352,GER.02.F,TUR,1990,3.99038,,
326377,GER.02.F,CYP,1994,58.72444,,NAT_EST
326387,GER.02.F,QAT,2017,61.0044,,
326402,GER.02.F,STP,2012,48.85201,,
326610,GER.02.F,KOR,1996,87.53621,,
326708,GER.02.F,MLT,2012,116.36753,,
326727,GER.02.F,ITA,1991,91.71917,,
326843,GER.02.F,GRC,2002,66.98651,,
326861,GER.02.F,ERI,2018,23.23021,,
327038,GER.02.F,CRI,1995,34.36189,,
327094,GER.02.F,KHM,2003,9.19874,,
327099,GER.02.F,NRU,2012,69.21053,,
327279,GER.02.F,MEX,1992,62.97819,,
327295,GER.02.F,BGR,2002,73.35356,,
327421,GER.02.F,POL,2009,64.68975,,
327457,GER.02.F,CRI,1990,29.50486,,
327704,GER.02.F,MDV,1970,9.92033,,
327862,GER.02.F,HND,1971,3.95452,,
327945,GER.02.F,MDV,1977,9.40189,,
327983,GER.02.F,MYS,1999,55.59366,,
328031,GER.02.F,CUB,2007,107.70708,,
328130,GER.02.F,BMU,1981,126.15741,,
328200,GER.02.F,CYP,2005,63.89621,,NAT_EST
328237,GER.02.F,GRC,1994,61.90278,,
328346,GER.02.F,MEX,1971,12.66322,,
328360,GER.02.F,JOR,2006,30.35514,,
328624,GER.02.F,ZMB,2015,7.23755,,
328692,GER.02.F,CYP,2012,77.26443,,NAT_EST
328798,GER.02.F,RUS,2015,84.33421,,
328966,GER.02.F,CHE,1993,92.12442,,
329016,GER.02.F,ARM,2007,38.48904,,
329034,GER.02.F,KEN,1990,35.24676,,
329043,GER.02.F,BEL,2007,117.5564,,
329102,GER.02.F,JAM,2009,93.62954,,
329223,GER.02.F,VNM,1985,34.65106,,
329351,GER.02.F,VEN,1986,39.8962,,
329394,GER.02.F,BFA,1999,1.86568,,
329460,GER.02.F,SLV,1972,7.43525,,
329626,GER.02.F,GIN,2007,9.36594,,
329870,GER.02.F,EGY,1973,1.53056,,
329919,GER.02.F,MLT,1973,50.16584,,
330094,GER.02.F,NAM,1990,13.93561,,
330095,GER.02.F,NZL,1984,62.55857,,
330135,GER.02.F,BLZ,2013,49.18166,,
330345,GER.02.F,MAC,2010,88.69844,,
330464,GER.02.F,KOR,1994,80.86265,,
330549,GER.02.F,PAN,1981,40.83223,,
330627,GER.02.F,EGY,2018,28.64515,,
330680,GER.02.F,TCD,2010,1.61149,,
330753,GER.02.F,BHS,2011,36.23395,,
330775,GER.02.F,MAR,1994,35.16898,,
331005,GER.02.F,NZL,1986,62.88615,,
331251,GER.02.F,SYC,1991,100.30731,,
331255,GER.02.F,PAN,1983,44.99715,,
331521,GER.02.F,BRB,1999,72.17547,,
331637,GER.02.F,URY,2013,92.52069,,
331685,GER.02.F,SRB,2003,55.29236,,NAT_EST
331738,GER.02.F,JAM,1999,81.97715,,
331742,GER.02.F,PSE,2012,40.87757,,
331865,GER.02.F,VAT,1996,0,,
331868,GER.02.F,LAO,2001,7.30334,,
331882,GER.02.F,DNK,1996,82.06781,,
331948,GER.02.F,DNK,1983,90.58057,,
331969,GER.02.F,CAF,1972,4.9209,,
332048,GER.02.F,UZB,2002,26.11533,,
332086,GER.02.F,NIU,2015,146.15385,,
332088,GER.02.F,VEN,1971,4.60237,,
332114,GER.02.F,IDN,2008,44.15296,,
332123,GER.02.F,CHL,1979,65.62188,,
332544,GER.02.F,COL,1986,11.67505,,UIS_EST
332783,GER.02.F,HRV,2000,51.9413,,
332793,GER.02.F,SWE,1996,73.10066,,
332813,GER.02.F,GMB,2017,39.02899,,
332902,GER.02.F,VUT,1973,5.26679,,
332911,GER.02.F,LIE,2005,95.26882,,
332960,GER.02.F,QAT,1979,18.79502,,
332973,GER.02.F,KEN,1994,34.1385,,
332985,GER.02.F,CZE,2004,113.41863,,
333008,GER.02.F,ALB,1995,37.882,,
333052,GER.02.F,ROU,1971,37.71416,,
333249,GER.02.F,CZE,1976,73.87766,,
333385,GER.02.F,RWA,2018,22.8209,,
333405,GER.02.F,PAK,2016,64.07705,,
333509,GER.02.F,ABW,2007,108.45176,,
333666,GER.02.F,PYF,1990,104.31564,,
333995,GER.02.F,IND,2013,9.14426,,
334026,GER.02.F,MEX,1987,59.17388,,
334303,GER.02.F,MNG,2008,59.43454,,
334407,GER.02.F,ROU,1986,55.71843,,
334458,GER.02.F,DNK,1991,98.14671,,
334908,GER.02.F,LUX,2004,85.38118,,
334982,GER.02.F,CMR,2008,22.84958,,
335146,GER.02.F,SDN,2013,49.12324,,
335225,GER.02.F,CIV,2016,7.80233,,
335503,GER.02.F,BEN,2002,5.02727,,UIS_EST
335609,GER.02.F,ATG,2012,94.59865,,
335612,GER.02.F,CIV,1976,0.69542,,
335712,GER.02.F,URY,1986,34.68923,,
335902,GER.02.F,ROU,1992,55.35247,,
335914,GER.02.F,VEN,1976,19.14372,,
335943,GER.02.F,PRT,1983,23.42602,,
336169,GER.02.F,BGR,1976,75.4512,,
336250,GER.02.F,AUT,2001,81.50351,,
336327,GER.02.F,AUS,1976,81.78628,,
336453,GER.02.F,CUB,1991,91.14264,,
336603,GER.02.F,KGZ,1990,34.56474,,
336647,GER.02.F,GIB,1981,4.72103,,
336870,GER.02.F,BHS,2015,29.31973,,
336909,GER.02.F,LVA,1981,57.70897,,
336989,GER.02.F,SYC,1976,56.74157,,
337126,GER.02.F,PAN,1974,22.70277,,
337240,GER.02.F,NER,1998,1.17579,,
337243,GER.02.F,IRN,2010,41.46974,,
337265,GER.02.F,IRN,1971,2.04423,,
337431,GER.02.F,ARG,2000,59.26259,,
337582,GER.02.F,ISL,2008,97.08171,,
337661,GER.02.F,QAT,2001,28.28341,,
337854,GER.02.F,VEN,2008,69.46871,,
337953,GER.02.F,CHN,1989,21.11805,,
337994,GER.02.F,FJI,2000,11.10072,,
338537,GER.02.F,JAM,2008,90.20168,,
338707,GER.02.F,MKD,2007,37.08808,,
338963,GER.02.F,KWT,1978,32.09538,,
339002,GER.02.F,COG,2000,3.45941,,
339059,GER.02.F,MEX,1972,12.79281,,
339206,GER.02.F,NER,2000,0.94313,,
339248,GER.02.F,DMA,2007,92.50243,,
339282,GER.02.F,ITA,1993,93.83066,,
339355,GER.02.F,IRQ,1986,7.81249,,
339374,GER.02.F,LCA,2009,80.29536,,
339486,GER.02.F,CPV,1999,41.59084,,
339681,GER.02.F,AUS,1989,71.13672,,
339849,GER.02.F,ECU,2016,74.79174,,
339881,GER.02.F,ISL,2001,85.36009,,
339969,GER.02.F,GEO,2006,54.36205,,
340238,GER.02.F,LBY,1975,2.94499,,
340394,GER.02.F,LAO,2015,35.69883,,
340736,GER.02.F,ALB,2014,84.95201,,
340780,GER.02.F,ERI,2008,24.08292,,
340831,GER.02.F,IRQ,1981,8.37896,,
340893,GER.02.F,IND,1993,2.85533,,
340935,GER.02.F,KWT,1991,34.90148,,
341069,GER.02.F,JAM,1981,72.68522,,
341085,GER.02.F,COG,2008,10.86364,,
341140,GER.02.F,NRU,1985,50.95368,,
341143,GER.02.F,PYF,1992,102.0529,,UIS_EST
341190,GER.02.F,SMR,2018,98.45133,,
341218,GER.02.F,FJI,1983,9.41603,,
341265,GER.02.F,IND,2009,7.59665,,
341364,GER.02.F,ISR,2013,112.86374,,
341405,GER.02.F,ARG,1976,38.73334,,
341609,GER.02.F,ABW,2012,106.31179,,
